favorites,followers,following,listed,tweets,tweetsperfollower,followingperfollower,listedperfollower,favoritespertweet,compound,negative,neutral,positive,userurl,userbio,userurllen,userbiolen,word1,hashtag1,mention1,scorea,scoreb,scorec,scored,dayratio,dayperfollower,dayperlisting,timestr,account_age,handle1,keyword_women,keyword_woman,keyword_trump,keyword_hillary,keyword_war,keyword_russia,keyword_syria,keyword_iran,keyword_iraq,keyword_china,keyword_president,keyword_potus,keyword_jail,keyword_prosecuted,keyword_vote,keyword_police,keyword_black,keyword_latino,keyword_immigration,keyword_hate,keyword_unfit,keyword_love,keyword_isis,keyword_immigrant,keyword_putin,keyword_wall,keyword_email,keyword_dangerous,keyword_nuclear,keyword_nuke,keyword_oil,keyword_energy,keyword_tax,keyword_taxes,keyword_border,keyword_mexico,keyword_racist,keyword_groping,keyword_deficit,keyword_debt,keyword_rates,keyword_healthcare,keyword_education,keyword_crooked,keyword_lose,keyword_rapist,keyword_podesta,keyword_obamacare,keyword_racial,keyword_losing,keyword_winning,keyword_wikileaks,keyword_deplorable
13954.753787200001,9713.20441035,1751.83403643,125.856663471,43341.487536,226.09217497400002,2.17229211682,0.106464475699,26.5222584852,0.0130641850431,0.080855704698,0.831278667306,0.0878733940556,17,17,5754,5487,election,#auditthevote,@stephenathome:,61.0,2.0,34.0,59.0,0.051724137931,2.40170717072,45.6878787879,20161123_0440,1593.0,ManMet80,46,24,9786,1351,51,87,14,22,1,79,1037,51,37,15,893,45,151,5,13,275,14,113,37,1,31,110,96,42,15,0,7,16,144,7,22,10,94,0,0,17,2,2,43,20,43,1,32,3,8,11,37,9,1
14308.3656184,6839.41086243,2299.31371792,111.515000965,44980.9443855,172.79601465599998,2.11899971523,0.10995017722999999,31.5245362579,0.028155440864400003,0.0789318444916,0.828214306386,0.0928567431989,18,18,5650,5426,election,#auditthevote,@observer.,62.0,2.0,32.0,56.0,0.051369863013699994,2.2,39.6713615023,20161123_0450,1528.0,keriRN,31,26,9959,1402,35,82,18,14,5,74,931,42,48,26,872,32,149,4,15,212,9,147,43,3,37,74,79,23,26,0,6,14,128,12,21,25,123,0,4,21,0,2,29,21,25,0,35,6,6,9,43,11,0
13970.9511174,7572.19587127,1850.14236331,111.81440187,38574.3241638,434.154272459,2.10223598221,0.3261639114,255.126475335,0.0292393495302,0.0661024392619,0.853433565412,0.0804675495399,21,21,4777,4599,heard,#trumptrain,@stylishrentals:,61.0,2.0,31.0,62.0,0.0610687022901,2.66353677621,33.0,20161123_0500,1338.0,Britpoptarts,57,17,11009,1237,41,69,8,19,2,53,758,41,35,16,751,37,94,13,11,180,9,165,28,5,38,111,78,21,13,2,10,11,91,7,19,22,74,1,2,20,2,2,36,14,36,0,24,6,11,23,36,15,1
13748.920890600002,5812.41077515,1664.12853216,115.093787795,48934.6482133,179.595314108,2.16352663958,0.103986653274,23.7079344989,0.012406531061,0.08094018691589999,0.8306416162729999,0.0884097306212,26,26,5114,4893,election,#auditthevote,@timothycsimons:,67.0,2.0,32.0,57.0,0.052631578947400004,2.3682496023299997,44.90732600729999,20161123_0510,1631.0,Britpoptarts,42,19,8359,1303,50,55,16,20,4,45,728,46,38,28,726,22,121,9,10,213,9,117,34,1,24,110,57,24,18,0,15,13,95,16,8,31,99,0,11,13,0,4,43,13,35,11,33,12,13,19,30,13,0
13139.598611700001,5656.57829032,1681.97671164,106.464087779,46908.149862800004,218.878264085,2.4775571843799997,0.109513351225,24.4943922902,0.0138412528691,0.0803587863181,0.831892795163,0.0877439959693,16,16,4993,4738,election,#auditthevote,@realdonaldtrump,61.0,2.0,32.0,57.0,0.054215157536199994,2.40921409214,43.9375,20161123_0520,1558.0,silper00,44,36,8598,1294,48,48,13,13,1,71,814,34,31,20,686,40,95,3,19,186,8,112,35,3,34,83,58,32,22,0,6,19,81,15,19,16,97,0,3,13,1,5,26,22,15,9,29,7,9,21,38,9,3
13407.1428081,9679.85959689,1672.20527943,128.635192396,43976.5259391,194.838470868,2.7263938150900002,0.108066422899,24.17688998,0.00889859711406,0.0815960833715,0.830052450756,0.0883539280806,21,16,4944,4737,election,#auditthevote,@realdonaldtrump,63.0,2.0,33.0,59.0,0.052631578947400004,2.40398575067,45.3333333333,20161123_0530,1570.0,bulldogfinance,23,20,8065,1019,40,53,16,18,0,67,630,39,35,23,598,26,75,8,8,165,3,88,40,0,37,94,36,34,34,1,4,14,66,11,16,11,204,0,0,16,1,4,39,20,26,2,29,12,11,15,43,13,0
13490.9023239,8382.70099767,1755.25796045,121.21022761200001,44523.5842046,195.87074910200002,2.4963013380000003,0.1090944037,24.4077226185,0.00701381205568,0.0786641973834,0.836651353127,0.08468815341420001,24,16,4998,4769,election,#auditthevote,@realdonaldtrump,65.0,2.0,32.0,61.0,0.051784788673300004,2.33800841515,42.3018867925,20161123_0540,1528.0,Nasser_2024,27,18,7567,989,39,81,5,18,1,51,658,25,33,17,565,24,83,2,14,106,1,109,33,0,45,77,63,19,26,1,1,14,55,13,15,11,121,0,0,13,0,4,35,26,18,2,30,25,15,12,28,30,5
14293.3733069,7848.65538994,1821.2857938000002,125.55705362100001,46394.036737,188.21672709999999,2.40895482183,0.112437170264,24.404619985100002,0.014400284495,0.0769472447276,0.837128270147,0.0859288143979,22,16,4892,4710,election,#auditthevote,@realdonaldtrump,70.0,2.0,33.0,61.0,0.05479988309640001,2.4099616858200004,42.4285714286,20161123_0550,1543.0,RAYBAEZ2,37,27,7626,956,49,83,11,12,0,39,588,26,37,9,594,23,74,4,16,133,3,95,40,1,31,66,60,17,22,1,9,16,66,7,11,11,103,0,2,7,0,2,27,18,42,3,5,17,8,14,31,23,0
14396.556995299998,5983.62971237,1707.27171181,104.939290701,39544.2733315,525.73111621,2.09357170781,0.384222683802,341.19948753,0.013197280089399998,0.0638246858419,0.865294442893,0.0708858977939,25,25,4537,4311,"""donald",#trump2016,@crowdfundgurus:,61.0,2.0,31.0,58.0,0.0689655172414,2.659375,28.9666666667,20161123_0600,1231.0,Britpoptarts,25,21,9658,871,35,47,9,16,7,32,583,29,20,17,542,16,60,8,9,118,4,88,42,2,39,70,52,17,20,1,2,7,60,10,16,2,76,0,0,7,1,6,26,18,27,2,15,10,8,15,17,16,1
13587.7832897,15232.771591100001,1721.39468133,160.37070894299998,53059.579172800004,250.66625598299999,2.18164611405,0.12037573306800001,25.6456874394,0.0149873873298,0.0762780796522,0.839694176309,0.0840329220738,19,19,4975,4754,vote,#auditthevote,@realdonaldtrump,63.0,2.0,32.0,60.0,0.05297892263730001,2.2493345164200003,42.1818181818,20161123_0610,1552.0,pgrandee10,35,22,7377,1059,26,58,7,19,0,39,516,19,77,10,799,28,88,2,10,107,3,67,36,1,28,67,47,19,139,2,4,13,93,6,9,17,67,0,1,7,1,5,23,13,19,7,15,12,11,12,28,12,2
13852.9894854,9275.91784222,1750.50940439,132.091888715,52073.3942659,208.898833657,2.2125373703,0.12376608713199999,28.806496612800004,0.0116403866249,0.0767355015674,0.838823275862,0.0844482758621,14,13,4525,4350,election,#auditthevote,@redistrict:,60.0,2.0,32.0,59.0,0.0557189302931,2.3341447582,41.821960784299996,20161123_0620,1574.0,res0xhdb2,57,60,7055,908,35,50,12,8,0,57,503,33,50,12,707,34,92,6,10,131,4,63,42,2,28,59,41,14,66,2,3,13,72,2,16,12,77,0,4,9,4,1,30,9,17,3,16,5,7,8,24,11,3
13649.747366299998,8249.99290924,1914.05915721,131.76715289,48086.1305375,186.746499475,2.19970546688,0.11987350408099999,27.8031957927,0.0234530861696,0.0750413290113,0.837016004862,0.0879365207996,16,16,4388,4217,election,#auditthevote,@realdonaldtrump,64.0,2.0,32.0,56.0,0.0538461538462,2.2583130799799997,41.4542334096,20161123_0630,1515.5,maxmaxt86,41,49,6917,1071,28,35,8,14,3,61,447,17,53,3,659,34,81,9,6,133,8,47,25,4,15,51,40,14,41,0,8,14,61,10,17,11,62,0,2,7,0,1,19,9,23,3,11,5,6,9,26,3,2
12766.999369399999,13712.8653914,1791.66855862,149.370751874,53610.987316900006,236.356088393,2.17919399411,0.11609013180500001,21.4534738617,-0.00131079111485,0.07690077780110001,0.845314834279,0.0777898535492,15,13,4379,4180,election,#auditthevote,@realdonaldtrump,59.0,2.0,31.0,59.0,0.050632911392400004,2.09141940658,39.0,20161123_0640,1513.0,AdrianaT9735,14,47,6880,913,68,43,7,14,3,20,475,24,40,6,589,25,67,7,12,124,8,66,27,4,36,73,44,12,52,0,6,19,51,6,14,8,74,0,0,6,4,3,22,9,25,3,9,2,5,14,30,13,1
13460.335627200002,6043.19964096,1888.54888174,108.46794823799999,52624.872017400005,265.41587379099997,2.31086662345,0.121161383825,22.1196639744,0.0103985189618,0.07606043832750001,0.841937616875,0.0820084523899,15,15,4188,4020,vote,#auditthevote,@cnn:,64.0,2.0,32.0,56.0,0.0537898488375,2.31534569983,40.9310344828,20161123_0650,1543.0,anneroberts_au,34,23,6024,1136,96,30,16,10,1,36,465,30,28,7,841,27,73,2,19,98,4,59,41,2,25,50,32,11,33,2,1,12,39,4,11,8,60,0,0,12,3,1,14,19,29,2,10,3,5,10,20,11,3
12577.938378,7291.33437101,1763.98563218,118.727011494,50055.8605524,224.48861921099999,2.23235926627,0.117700248525,21.5837376596,0.014806401660299999,0.07341075989780001,0.845707295658,0.0808852969349,17,17,3883,3757,vote,#auditthevote,@cnn:,69.0,2.0,31.0,56.0,0.0521080173776,2.19525065963,40.0,20161123_0700,1527.0,nikshmatko,35,24,5806,1013,53,31,13,15,3,23,454,25,30,8,661,22,56,6,14,94,3,51,29,1,39,50,31,12,29,0,1,10,36,12,18,7,56,0,0,4,0,3,14,13,29,1,6,4,2,14,25,24,3
12170.843585200002,12853.134126899999,1940.05983384,149.67622623399998,49550.424029400005,174.96676264599998,2.40835258067,0.11325234008099999,20.5667764469,0.0160598897587,0.0713319220323,0.848433056399,0.0802461255792,24,24,4062,3871,election,#auditthevote,@realdonaldtrump,58.0,2.0,33.0,61.0,0.0545454545455,2.17180689655,40.9777777778,20161123_0710,1545.0,IMRAJRAY,33,28,5966,975,57,28,7,10,0,39,404,30,26,9,668,13,66,1,45,87,0,59,21,0,51,28,33,11,27,0,5,9,45,7,12,10,72,0,1,4,0,2,15,6,50,1,9,3,1,6,17,18,4
13429.460921000002,13187.2416896,1805.95265121,155.895005675,51744.8856819,213.38492052900003,2.1640671689400004,0.121201115361,26.5740910856,0.00523075239176,0.0752566077509,0.845632641479,0.0791185341333,14,13,3764,3577,election,#auditthevote,@realdonaldtrump,67.0,2.0,33.0,62.0,0.0553359683794,2.0737079613400002,38.7924528302,20161123_0720,1530.0,MermaidChick813,44,24,5848,969,117,34,13,8,2,29,386,14,28,11,632,28,61,2,84,87,6,63,22,0,43,52,39,12,14,2,5,12,26,9,15,5,91,0,0,2,1,7,24,15,36,2,16,8,1,15,19,20,1
13671.053512,11462.491758,1992.25765327,150.857166058,52465.2082014,244.588939629,2.2255302736099996,0.126580800937,21.951445320100003,0.0014759074299600002,0.0767917986196,0.845051400731,0.07816451481930001,22,22,3876,3727,de,#auditthevote,@hillaryclinton,65.0,2.0,31.0,58.0,0.0535372848948,2.09090909091,36.8644067797,20161123_0730,1532.0,owen_slater,33,24,5907,788,89,77,14,18,3,40,367,10,25,5,584,33,49,2,36,77,3,82,22,8,31,45,36,16,32,1,3,26,31,4,10,4,103,0,1,4,0,1,24,11,31,1,5,6,3,16,19,23,1
13537.737688,8187.83996562,1775.63412119,128.656467555,50695.32324880001,286.706514268,2.1520559551400003,0.13749241019000003,23.6758094404,3.1714654061e-05,0.0733871938118,0.8530942844859999,0.07352462397939999,14,14,3655,3458,election,#auditthevote,@axisgaf:,63.0,2.0,31.0,57.0,0.0555555555556,2.1396713615,38.9090909091,20161123_0740,1511.0,MarcusCarlsso19,22,18,5619,764,68,127,11,16,5,37,347,9,23,2,531,32,44,7,28,94,3,59,14,1,42,32,27,14,25,1,5,4,25,1,15,7,100,0,4,5,0,1,10,2,16,1,5,1,2,10,16,18,1
12771.342547,10575.769686799998,2170.83348643,139.065052192,47310.714238,189.811070894,2.10508617606,0.132640348544,22.6330231807,0.0144705970772,0.0749528183716,0.8426911064720001,0.0823430480167,38,23,3654,3464,election,#auditthevote,@realdonaldtrump,63.0,2.0,32.0,61.0,0.0520187605315,1.94444444444,31.7931034483,20161123_0750,1454.0,katsndogs,17,92,5672,942,120,105,13,13,4,29,372,17,29,12,542,23,55,0,33,97,2,67,14,2,24,37,27,14,32,0,1,14,34,3,8,5,87,0,1,3,1,1,18,6,7,1,5,10,1,16,14,12,0
11478.464540899999,13131.9595748,2415.02195504,149.415751873,50337.899721199996,219.38891681,2.5121879578299997,0.13859462144600002,19.991837351199997,0.0147234797003,0.068033978045,0.8542379334379999,0.0777320090608,16,14,3603,3440,new,#auditthevote,@bennie_caron:,59.0,2.0,30.0,58.0,0.0512820512821,2.08358710255,35.6666666667,20161123_0800,1472.0,MarcusCarlsso19,25,27,5815,698,88,56,14,15,3,17,330,9,14,5,501,20,32,1,31,83,0,49,21,1,22,31,26,14,27,0,2,17,29,4,10,9,56,1,1,1,0,4,31,16,17,1,4,7,4,8,20,20,1
11529.2129768,10261.9452132,1692.7434555,165.392015707,60267.236817499994,213.849652909,2.06977412597,0.126826403866,20.2569924528,-0.00453273186238,0.0727619670905,0.854447643979,0.0728001121915,15,15,3645,3436,election,#auditthevote,@realdonaldtrump,64.0,2.0,32.0,59.0,0.0544904137235,2.10599273199,37.2492134831,20161123_0810,1497.0,giraffemama100,25,37,5144,640,66,44,10,15,3,31,372,9,22,7,434,24,42,0,26,104,0,46,43,3,34,23,32,14,23,1,8,11,28,2,6,6,63,0,2,5,1,0,23,21,9,0,8,3,2,6,9,17,0
12648.5788746,11920.8553801,2069.40325765,167.768410661,58080.529713699994,268.484225519,2.10410854285,0.126687780048,23.9687062193,0.00465045409674,0.0736109575518,0.848543830207,0.07784975320830001,18,15,3370,3265,election,#auditthevote,@realdonaldtrump,68.0,2.0,33.0,61.0,0.053795930921400004,1.97016197783,36.875,20161123_0820,1505.0,ThePrettyTyger,14,15,4854,542,59,41,5,15,2,25,349,3,20,5,363,20,34,4,21,79,2,54,35,2,40,33,37,22,11,1,2,12,17,5,6,5,44,0,0,0,2,3,16,21,16,2,6,3,0,4,18,10,3
11814.6047009,8133.94327894,1795.85606061,132.89325951799998,51532.1013015,183.782439852,2.05908416834,0.12627657947,22.2802644478,0.000248261460761,0.07271843434339999,0.854415792541,0.0728690753691,18,18,3584,3398,de,#auditthevote,@nytimes:,66.0,2.0,32.0,56.0,0.054176072234800005,2.16494668698,37.0769230769,20161123_0830,1485.0,AuntInAZ,21,26,5038,602,106,35,10,23,3,32,306,4,38,7,414,19,34,3,11,83,0,37,25,0,26,33,34,41,21,0,2,6,36,5,4,8,61,0,0,2,0,3,21,13,15,2,11,1,1,11,13,7,0
11577.4226251,10400.677435700001,1938.49260685,143.556613328,58397.719566499996,282.999542528,2.14729874346,0.126166423585,19.363914612000002,-0.00265427385052,0.0720346364189,0.8553926473569999,0.0725817297954,15,14,3344,3143,de,#auditthevote,@realdonaldtrump,70.0,2.0,31.0,58.0,0.0529327610873,2.12376705403,39.2116368286,20161123_0840,1455.0,SandraRodkey,19,35,4960,539,51,37,11,17,4,33,318,6,48,6,376,22,36,3,30,67,0,41,18,1,51,37,46,34,17,0,1,9,25,6,6,4,42,2,0,5,0,3,19,11,16,0,7,7,1,11,15,15,1
11081.245387,13469.2384113,1942.74707471,155.495949595,54212.8036679,274.473004923,2.1604273516,0.133179619822,19.5467081626,-0.0018965571557200001,0.0735275652565,0.852944419442,0.0735380288029,14,13,3103,2966,de,#auditthevote,@nytimes:,58.0,2.0,32.0,55.0,0.05333333333330001,2.17387356713,38.6291666667,20161123_0850,1536.0,Slow_Paws,10,17,4297,485,46,31,4,11,1,44,295,3,28,9,300,21,38,1,29,115,0,35,13,5,24,39,38,19,10,1,3,4,33,5,6,4,43,0,0,2,1,1,21,6,12,2,9,6,0,9,10,13,3
11248.2887163,10094.067154,2252.43044769,134.66959799,52098.249086300006,166.229885924,2.2507366121,0.125320804279,18.6346749505,-0.000991445865692,0.0715285518502,0.854465395158,0.0740132480585,15,14,3005,2849,election,#auditthevote,@keitholbermann:,67.0,2.0,31.5,56.0,0.0552486187845,2.0113636363599996,37.3090909091,20161123_0900,1530.5,ajayraavi2020,18,87,3885,521,38,32,8,20,1,52,261,7,34,4,285,22,34,1,19,95,2,32,27,5,21,41,39,10,25,0,1,2,14,2,3,7,36,1,0,3,1,0,18,8,13,0,12,5,2,4,7,8,0
11052.081719700001,7998.20205164,2074.12621024,137.924965422,55705.634278499994,199.13689367900002,2.19482881023,0.140862093757,18.5351417374,-0.0163542992162,0.07547395112960001,0.854827224527,0.0697130013831,16,12,3071,2930,de,#auditthevote,@realdonaldtrump,63.0,2.0,30.0,54.0,0.054184226369699995,2.0389064143,34.28125,20161123_0910,1477.5,biggerdenlife,17,27,4026,517,47,27,5,13,1,37,261,8,16,6,277,24,29,2,15,104,2,51,16,2,23,34,42,13,17,0,1,5,17,3,6,6,41,0,0,1,0,0,21,3,10,1,14,2,2,10,20,4,0
11782.780244700001,13170.6704803,2413.16957408,152.69642048,62541.9971681,291.74888707400004,2.15922606227,0.153683149559,20.293289451099998,-0.0136296896239,0.07280006796560001,0.8577732215680001,0.06944007702760001,15,14,3084,2926,de,#auditthevote,@realdonaldtrump,61.0,2.0,30.0,54.0,0.0569620253165,2.16666666667,35.4193548387,20161123_0920,1506.0,bizacco,17,20,4167,433,93,21,3,17,2,38,196,5,20,9,249,6,22,1,21,103,1,30,9,1,27,40,38,5,18,0,2,10,29,5,0,6,43,0,2,2,1,0,29,5,11,1,10,4,1,4,14,15,1
9412.80489348,10109.952436200001,2114.47700907,149.824087745,57319.360472500004,273.753595389,2.2742851265799997,0.158270523268,16.9338995852,0.009687534275469999,0.07494294452650001,0.8418330520990001,0.08321303522460001,16,15,3160,2980,de,#dra…,@traciew75341382:,62.0,2.0,29.0,56.0,0.05384079865130001,1.8839009995400002,30.492753623200002,20161123_0930,1361.0,stansteve30,12,27,4492,664,59,17,6,8,1,72,222,10,15,2,278,17,32,2,19,88,0,24,11,1,25,29,26,5,13,0,4,11,14,2,3,6,53,0,2,2,1,0,14,9,7,0,6,2,0,11,12,11,1
9657.18363503,12585.3325311,2494.89641101,151.695511144,56045.052003799996,223.72371888700002,2.88921149351,0.165412996568,17.8966048134,-0.020591493146400002,0.0761627079627,0.8536763628749999,0.07017275295589999,18,18,3155,2991,de,#broseroyce,@traciew75341382:,62.0,2.0,30.0,56.0,0.0519801980198,1.7409988385599997,29.161290322600003,20161123_0940,1363.0,TrumpGo_2016,13,28,4616,441,62,28,2,20,0,229,222,9,26,6,252,13,32,1,10,96,3,37,14,2,19,30,47,12,16,0,8,16,41,1,8,7,42,0,0,4,0,0,17,17,6,0,4,10,0,17,9,5,1
10399.438242799999,7501.78315078,2050.91587043,137.859123747,54839.792589100005,242.954601579,2.9811228541299997,0.1595851496,18.291016673199998,-0.016782358424599998,0.07480167793060001,0.854643556281,0.0705668841762,12,10,2810,2689,de,#maga,@realdonaldtrump,53.0,2.0,31.0,55.0,0.0540992749582,2.0097087076599998,34.0,20161123_0950,1442.0,TimerUsa,15,12,4079,421,61,34,9,11,1,122,248,14,18,2,266,15,39,0,14,67,1,35,17,2,25,42,46,7,29,0,6,13,31,3,7,4,30,1,0,6,0,6,15,8,6,5,9,9,3,12,15,8,2
9958.60130877,17171.4978187,1933.68407659,153.169655841,53979.604217199994,347.98525785699997,4.07606371443,0.217924214886,22.9381438575,-0.0041473218613699995,0.0717789626757,0.8542404265629999,0.0739970916142,22,22,2758,2597,de,#auditthevote,@youtube,61.0,2.0,32.0,60.0,0.0555555555556,2.25960200087,37.0,20161123_1000,1492.0,JudyD648187,20,43,3789,425,50,34,7,22,0,65,271,11,15,1,223,15,28,1,8,66,1,46,11,5,18,27,47,7,23,0,3,6,26,7,4,5,41,0,2,1,2,2,10,10,11,4,8,4,2,5,12,6,3
9222.60742972,17902.069388699998,2498.89413208,172.197456493,64985.9327309,433.182802155,3.9290896432099998,0.186311332259,18.0946857734,-0.00115669344043,0.07025100401610002,0.855633311022,0.0741249442213,17,17,3122,2960,de,#auditthevote,@realdonaldtrump,59.0,2.0,30.0,58.0,0.053734201735300004,2.0,32.2071428571,20161123_1010,1385.5,IMRAJRAY,11,15,4280,375,67,40,13,87,0,82,279,8,20,3,236,10,30,3,12,70,0,109,7,6,23,27,49,15,23,0,2,5,22,1,4,3,41,0,1,7,2,1,14,8,8,4,0,2,2,5,18,6,1
10600.3824669,9349.86935705,2019.0246237999997,155.725262198,59215.295257599995,281.125517487,2.23147695379,0.142205949068,17.084219939,-0.00043215914272699997,0.06983606931139999,0.858478454172,0.0716896944824,17,17,3206,3052,de,#election2016,@realdonaldtrump,60.0,2.0,32.0,54.0,0.0555555555556,1.984941012,33.988372093,20161123_1020,1441.0,IMRAJRAY,13,19,4063,420,52,15,5,17,2,66,211,17,29,2,209,6,30,1,10,60,0,55,7,2,15,28,58,12,27,1,8,29,24,6,6,5,37,0,0,0,7,1,16,15,7,4,3,6,2,6,15,10,0
10409.8026346,13982.7608247,2025.79461627,170.418900344,56668.8101947,317.314407126,2.18577050942,0.134586187984,18.0848784418,0.00860901489118,0.0682293241695,0.858420618557,0.07335761741119999,16,13,2946,2826,de,#auditthevote,@ernestinhos:,59.0,2.0,31.0,58.0,0.0526582278481,2.10652463382,37.6333333333,20161123_1030,1478.0,Jeffrey74749980,32,13,4324,457,57,20,8,24,0,52,271,14,27,6,229,12,36,1,7,59,1,78,15,0,25,42,52,9,39,1,10,15,30,2,4,3,42,0,1,3,0,1,8,15,12,3,2,2,4,11,12,10,1
10679.0950587,16081.4049413,2005.63671615,166.74872590299998,54689.81575449999,266.776925679,2.17581199324,0.121468613906,17.5987422592,-0.0114132727676,0.0755873033459,0.852863173056,0.07155927321069999,16,16,2989,2813,de,#auditthevote,@ernestinhos:,60.0,2.0,32.0,59.0,0.0502793296089,2.1589972402599997,38.1251109139,20161123_1040,1477.0,JotellerSd,39,15,4593,461,48,23,9,32,2,59,235,10,22,1,253,14,37,3,8,59,2,55,22,4,22,45,44,14,23,0,7,10,21,5,9,5,87,0,0,3,2,1,20,9,8,5,8,3,2,9,18,2,1
9613.34550167,6991.34809375,2240.71033589,124.565611837,52906.7223242,311.44058956599997,2.3803393113299998,0.134684833061,16.4817250266,0.00768128307593,0.0725011340318,0.848302408467,0.07920293768230001,18,18,3002,2878,de,#auditthevote,@ernestinhos:,66.0,2.0,32.0,55.0,0.0487804878049,1.9714285714300002,34.2291666667,20161123_1050,1445.0,bmangh,20,18,5034,443,51,20,8,18,2,30,303,10,24,1,218,16,49,1,24,61,0,41,18,1,15,19,45,9,35,0,6,9,15,6,6,2,79,2,1,8,0,0,15,6,11,4,6,10,2,6,5,4,1
9598.94202397,11069.563393299999,2536.56546796,125.97637160000001,50319.209428300004,340.165591747,2.38785891344,0.127306356494,18.4180209059,0.0024698132780100004,0.0725236284002,0.852586906408,0.074898109728,14,11,2973,2867,de,#auditthevote,@realdonaldtrump,61.0,2.0,31.0,54.0,0.054707745111300006,2.22990492653,38.991379310300005,20161123_1100,1519.0,NCREPUBLICAN,25,52,4345,475,55,16,7,16,2,59,276,11,17,6,227,15,39,0,5,73,1,59,17,3,17,17,26,12,27,0,4,8,23,2,11,4,52,1,0,7,4,0,13,11,6,3,14,6,2,1,5,8,0
11411.8428941,16083.100211899999,1501.89578592,170.823981794,44616.875461,783.121744372,2.3274549236099995,0.520683964573,475.918967905,0.00695694891313,0.05287012477440001,0.8904306678180001,0.05670313113080001,24,24,3209,3057,#trump2016,#trump2016,@stylishrentals:,64.0,2.0,31.0,62.0,0.08381502890169999,2.74285714286,22.1666666667,20161123_1110,887.0,bmangh,25,17,7846,466,58,34,5,4,1,76,280,12,19,6,256,24,38,2,17,68,1,48,23,6,23,46,28,14,11,0,4,15,28,5,13,4,51,0,1,7,0,0,26,13,19,2,15,8,4,8,16,9,1
10462.1490583,10019.631121100001,1956.22089686,147.445112108,50572.3918386,258.316407531,2.4816131738,0.12498282469699999,18.9122252615,0.0008504753363230001,0.072052735426,0.85315470852,0.0747995515695,23,23,3500,3317,de,#auditthevote,@nytimes:,69.0,2.0,32.0,55.0,0.052325581395300004,2.01384054874,35.4083333333,20161123_1120,1489.0,bmangh,36,9,5678,561,42,23,6,8,0,62,336,12,30,4,370,16,33,2,12,91,4,86,56,29,15,35,31,57,17,0,27,11,36,2,14,5,64,0,2,5,2,0,32,15,13,1,12,7,2,7,4,16,0
9996.02439235,12279.229012200001,1944.95466299,159.94242372,47918.3116704,243.34075559599998,2.48058959404,0.11676249260600001,17.585303799800002,0.0017319600069000002,0.0722610756766,0.855235218066,0.072511980693,23,19,3602,3457,de,#auditthevote,@mitchellvii:,65.0,2.0,30.0,59.0,0.05050505050509999,2.02721819963,36.0,20161123_1130,1507.0,SameliasH,34,8,5942,563,42,27,1,12,2,40,335,32,23,5,363,25,40,5,21,84,1,69,20,5,21,30,20,69,14,2,7,12,31,4,6,5,49,0,2,8,1,6,17,17,17,2,16,8,0,7,10,13,0
10452.7031162,14676.2480071,1926.00966261,170.709638457,50433.8975763,221.17113473700002,2.55654295729,0.139277367182,25.623808718899998,0.0158381029068,0.0687499798696,0.855058458813,0.0761988887994,20,19,4011,3828,de,#auditthevote,@ap:,63.0,2.0,32.0,60.0,0.0529100529101,2.0321100917400003,33.7272727273,20161123_1140,1510.0,SameliasH,29,211,6114,614,50,27,4,14,2,46,421,21,40,6,399,19,34,4,25,90,1,62,16,2,21,28,21,61,19,0,11,15,47,1,6,3,51,0,0,3,7,0,15,18,12,2,11,4,5,7,15,14,0
10258.1898965,22853.626184599998,1979.34174078,226.01246537400002,54459.9663216,223.796785892,2.59683171887,0.129214223416,29.1185848708,0.023694248432700002,0.0661229042134,0.857586747339,0.076295378335,14,13,4352,4144,haley,#auditthevote,@realdonaldtrump,66.0,2.0,32.0,60.0,0.0530973451327,2.00456270485,35.7555970149,20161123_1150,1544.0,markp341,47,146,7332,645,49,30,8,14,1,36,454,18,26,2,523,11,48,6,40,102,0,68,20,4,17,28,22,34,18,1,2,19,37,3,5,5,70,0,0,7,1,1,21,12,13,2,3,1,5,9,10,10,2
11079.429024,18064.9557158,1955.35616069,174.734160151,55199.2545834,204.18164604900002,2.75918289804,0.129930840632,20.0431859702,0.013330722566700001,0.070988339175,0.8525363305470001,0.0764834861149,18,17,4718,4514,haley,#auditthevote,@mitchellvii:,68.0,2.0,32.0,62.0,0.0561380605561,2.3377697408099998,37.9014369561,20161123_1200,1501.5,LisaTalmadge,39,151,7888,638,42,31,3,19,2,29,491,16,32,8,434,24,66,1,50,234,2,106,20,4,27,43,19,45,142,1,20,22,41,4,16,15,68,1,3,5,2,1,19,10,16,1,10,7,5,8,26,8,5
11108.9013297,13166.2069094,1898.78625575,164.525786007,54178.3168261,767.957573315,2.83831758464,0.131340602118,20.0701781947,0.010197719647100001,0.07199130110600001,0.852688082515,0.0753231017771,21,18,5012,4805,haley,#auditthevote,@prisonplanet:,65.0,2.0,32.0,54.0,0.056338028169,2.18096790915,38.5454545455,20161123_1210,1502.0,ish10040,46,194,8535,627,55,28,7,14,1,42,377,19,42,9,418,44,60,2,40,233,10,77,18,0,25,23,23,27,15,0,7,17,58,5,13,3,72,0,1,7,2,3,15,13,25,2,13,2,3,3,18,9,5
